Date,Spot,Index
20-Aug-10,4141.86,Small Cap
20-Aug-10,16.7,VIX
27-Aug-10,3632.68,Auto
27-Aug-10,10727.45,Bank
27-Aug-10,9376.03,Energy
27-Aug-10,4353.04,Finance
27-Aug-10,8673.62,FMCG
27-Aug-10,18.5405,GoldBees
27-Aug-10,3411.85,Infra
27-Aug-10,6005.9,IT
27-Aug-10,11825.4,Nifty Next 50
27-Aug-10,1804.44,Media
27-Aug-10,4089.31,Metal
27-Aug-10,8757.8,Mid Cap
27-Aug-10,2829.7,Mid Cap 50
27-Aug-10,5408.7,Nifty
27-Aug-10,5401.4,Nifty 100
27-Aug-10,2862.25,Nifty 200
27-Aug-10,4550.9,Nifty 500
27-Aug-10,7240.62,Nifty EQW
27-Aug-10,6769.67,Nifty TRI
27-Aug-10,4120.5,Pharma
27-Aug-10,441.3,Realty
27-Aug-10,4057.37,Small Cap
27-Aug-10,19.63,VIX
03-Sep-10,3750.9,Auto
03-Sep-10,10991.2,Bank
03-Sep-10,9399.45,Energy
03-Sep-10,4432.84,Finance
03-Sep-10,8908.4,FMCG
03-Sep-10,18.689,GoldBees
03-Sep-10,3455.35,Infra
03-Sep-10,6076.1,IT
03-Sep-10,12078.6,Nifty Next 50
03-Sep-10,1845.32,Media
03-Sep-10,4203.42,Metal
03-Sep-10,8923.35,Mid Cap
03-Sep-10,2907.4,Mid Cap 50
03-Sep-10,5479.4,Nifty
03-Sep-10,5479.6,Nifty 100
03-Sep-10,2914.21,Nifty 200
03-Sep-10,4623.65,Nifty 500
03-Sep-10,7367.43,Nifty EQW
03-Sep-10,6860.96,Nifty TRI
03-Sep-10,4183.83,Pharma
03-Sep-10,455.7,Realty
03-Sep-10,4193.44,Small Cap
03-Sep-10,15.86,VIX
09-Sep-10,3792.3,Auto
09-Sep-10,11446.7,Bank
09-Sep-10,9503.08,Energy
09-Sep-10,4580.74,Finance
09-Sep-10,8978.87,FMCG
09-Sep-10,18.663,GoldBees
09-Sep-10,3540,Infra
09-Sep-10,6302,IT
09-Sep-10,12295.35,Nifty Next 50
09-Sep-10,1890.78,Media
09-Sep-10,4392.54,Metal
09-Sep-10,9085.25,Mid Cap
09-Sep-10,2977.1,Mid Cap 50
09-Sep-10,5640.05,Nifty
09-Sep-10,5629.7,Nifty 100
09-Sep-10,2991.52,Nifty 200
09-Sep-10,4740.35,Nifty 500
09-Sep-10,7555.36,Nifty EQW
09-Sep-10,7065.39,Nifty TRI
09-Sep-10,4208.57,Pharma
09-Sep-10,466.5,Realty
09-Sep-10,4328.74,Small Cap
09-Sep-10,15.92,VIX
17-Sep-10,3850.62,Auto
17-Sep-10,12104.1,Bank
17-Sep-10,9895.2,Energy
17-Sep-10,4862.45,Finance
17-Sep-10,9201.96,FMCG
17-Sep-10,18.778,GoldBees
17-Sep-10,3623,Infra
17-Sep-10,6477.85,IT
17-Sep-10,12583.3,Nifty Next 50
17-Sep-10,1861.68,Media
17-Sep-10,4466.62,Metal
17-Sep-10,9162.1,Mid Cap
17-Sep-10,3004.95,Mid Cap 50
17-Sep-10,5884.95,Nifty
17-Sep-10,5855,Nifty 100
17-Sep-10,3093.1,Nifty 200
17-Sep-10,4876.5,Nifty 500
17-Sep-10,7847,Nifty EQW
17-Sep-10,7373.29,Nifty TRI
17-Sep-10,4339.7,Pharma
17-Sep-10,487.7,Realty
17-Sep-10,4342.96,Small Cap
17-Sep-10,19.49,VIX
24-Sep-10,3944.34,Auto
24-Sep-10,12263.55,Bank
24-Sep-10,9934.62,Energy
24-Sep-10,4976.62,Finance
24-Sep-10,9659.56,FMCG
24-Sep-10,18.7625,GoldBees
24-Sep-10,3680.5,Infra
24-Sep-10,6634.7,IT
24-Sep-10,12691.3,Nifty Next 50
24-Sep-10,1919.64,Media
24-Sep-10,4496.86,Metal
24-Sep-10,9229.6,Mid Cap
24-Sep-10,3031.75,Mid Cap 50
24-Sep-10,6018.3,Nifty
24-Sep-10,5973.9,Nifty 100
24-Sep-10,3144.57,Nifty 200
24-Sep-10,4934.2,Nifty 500
24-Sep-10,8026.29,Nifty EQW
24-Sep-10,7540.4,Nifty TRI
24-Sep-10,4471.03,Pharma
24-Sep-10,485.15,Realty
24-Sep-10,4303.29,Small Cap
24-Sep-10,21.71,VIX
01-Oct-10,4035.91,Auto
01-Oct-10,12556.75,Bank
01-Oct-10,9959.67,Energy
01-Oct-10,5087.28,Finance
01-Oct-10,9625.38,FMCG
01-Oct-10,18.7295,GoldBees
01-Oct-10,3781.9,Infra
01-Oct-10,6759.15,IT
01-Oct-10,12846.35,Nifty Next 50
01-Oct-10,1936.88,Media
01-Oct-10,4720.13,Metal
01-Oct-10,9323.55,Mid Cap
01-Oct-10,3066.75,Mid Cap 50
01-Oct-10,6143.4,Nifty
01-Oct-10,6089.6,Nifty 100
01-Oct-10,3201.58,Nifty 200
01-Oct-10,5018.8,Nifty 500
01-Oct-10,8209.48,Nifty EQW
01-Oct-10,7697.13,Nifty TRI
01-Oct-10,4578.67,Pharma
01-Oct-10,511.9,Realty
01-Oct-10,4377.12,Small Cap
01-Oct-10,21.43,VIX
08-Oct-10,4018.24,Auto
08-Oct-10,12473.4,Bank
08-Oct-10,9991.34,Energy
08-Oct-10,5022.2,Finance
08-Oct-10,9382.62,FMCG
08-Oct-10,18.8705,GoldBees
08-Oct-10,3772.6,Infra
08-Oct-10,6710.65,IT
08-Oct-10,13066.45,Nifty Next 50
08-Oct-10,1934.38,Media
08-Oct-10,4720.45,Metal
08-Oct-10,9403.85,Mid Cap
08-Oct-10,3099.75,Mid Cap 50
08-Oct-10,6103.45,Nifty
08-Oct-10,6073.25,Nifty 100
08-Oct-10,3199.9,Nifty 200
08-Oct-10,5032.65,Nifty 500
08-Oct-10,8229.96,Nifty EQW
08-Oct-10,7647.04,Nifty TRI
08-Oct-10,4718.97,Pharma
08-Oct-10,515.1,Realty
08-Oct-10,4428.83,Small Cap
08-Oct-10,21.4,VIX
15-Oct-10,4031.5,Auto
15-Oct-10,12346.45,Bank
15-Oct-10,9857.58,Energy
15-Oct-10,4974.85,Finance
15-Oct-10,9323.2,FMCG
15-Oct-10,19.3435,GoldBees
15-Oct-10,3675.75,Infra
15-Oct-10,6730.1,IT
15-Oct-10,12953.7,Nifty Next 50
15-Oct-10,1862.68,Media
15-Oct-10,4723,Metal
15-Oct-10,9346.6,Mid Cap
15-Oct-10,3096.85,Mid Cap 50
15-Oct-10,6062.65,Nifty
15-Oct-10,6030.7,Nifty 100
15-Oct-10,3173.28,Nifty 200
15-Oct-10,4998.7,Nifty 500
15-Oct-10,8173.07,Nifty EQW
15-Oct-10,7595.92,Nifty TRI
15-Oct-10,4714.41,Pharma
15-Oct-10,513.45,Realty
15-Oct-10,4465.15,Small Cap
15-Oct-10,22.65,VIX
22-Oct-10,4022.12,Auto
22-Oct-10,12384.8,Bank
22-Oct-10,10092.98,Energy
22-Oct-10,4921.86,Finance
22-Oct-10,9321.94,FMCG
22-Oct-10,18.941,GoldBees
22-Oct-10,3680.25,Infra
22-Oct-10,6777.1,IT
22-Oct-10,13182.45,Nifty Next 50
22-Oct-10,1892.2,Media
22-Oct-10,4661.99,Metal
22-Oct-10,9450.35,Mid Cap
22-Oct-10,3125.3,Mid Cap 50
22-Oct-10,6066.05,Nifty
22-Oct-10,6051.25,Nifty 100
22-Oct-10,3187.04,Nifty 200
22-Oct-10,5018.7,Nifty 500
22-Oct-10,8156.25,Nifty EQW
22-Oct-10,7607,Nifty TRI
22-Oct-10,4869.3,Pharma
22-Oct-10,503.5,Realty
22-Oct-10,4509.4,Small Cap
22-Oct-10,21.61,VIX
29-Oct-10,4080,Auto
29-Oct-10,12330.75,Bank
29-Oct-10,10026.94,Energy
29-Oct-10,4914.03,Finance
29-Oct-10,9274.02,FMCG
29-Oct-10,18.9505,GoldBees
29-Oct-10,3598.35,Infra
29-Oct-10,6613.25,IT
29-Oct-10,13030,Nifty Next 50
29-Oct-10,1867.28,Media
29-Oct-10,4520.76,Metal
29-Oct-10,9360.7,Mid Cap
29-Oct-10,3085.45,Mid Cap 50
29-Oct-10,6017.7,Nifty
29-Oct-10,5999.35,Nifty 100
29-Oct-10,3156.32,Nifty 200
29-Oct-10,4972.95,Nifty 500
29-Oct-10,8023.58,Nifty EQW
29-Oct-10,7546.4,Nifty TRI
29-Oct-10,4838.31,Pharma
29-Oct-10,481.55,Realty
29-Oct-10,4462.25,Small Cap
29-Oct-10,20.76,VIX
05-Nov-10,4237.8,Auto
05-Nov-10,13268.7,Bank
05-Nov-10,10195.42,Energy
05-Nov-10,5273.78,Finance
05-Nov-10,9531.74,FMCG
05-Nov-10,19.487,GoldBees
05-Nov-10,3740.8,Infra
05-Nov-10,6841.15,IT
05-Nov-10,13503.85,Nifty Next 50
05-Nov-10,1963.49,Media
05-Nov-10,4718.39,Metal
05-Nov-10,9720.35,Mid Cap
05-Nov-10,3218.05,Mid Cap 50
05-Nov-10,6312.45,Nifty
05-Nov-10,6280.45,Nifty 100
05-Nov-10,3301.68,Nifty 200
05-Nov-10,5197.05,Nifty 500
05-Nov-10,8386.81,Nifty EQW
05-Nov-10,7917.48,Nifty TRI
05-Nov-10,5033.82,Pharma
05-Nov-10,495.5,Realty
05-Nov-10,4584.13,Small Cap
05-Nov-10,19.22,VIX
12-Nov-10,4157,Auto
12-Nov-10,12457.3,Bank
12-Nov-10,9857.71,Energy
12-Nov-10,4956.95,Finance
12-Nov-10,9353.41,FMCG
12-Nov-10,19.6975,GoldBees
12-Nov-10,3590.05,Infra
12-Nov-10,6663.2,IT
12-Nov-10,13016.2,Nifty Next 50
12-Nov-10,1926.47,Media
12-Nov-10,4573.4,Metal
12-Nov-10,9458,Mid Cap
12-Nov-10,3128.25,Mid Cap 50
12-Nov-10,6071.65,Nifty
12-Nov-10,6043.05,Nifty 100
12-Nov-10,3180.6,Nifty 200
12-Nov-10,5012.3,Nifty 500
12-Nov-10,8135.75,Nifty EQW
12-Nov-10,7615.47,Nifty TRI
12-Nov-10,4943.29,Pharma
12-Nov-10,461.65,Realty
12-Nov-10,4478.28,Small Cap
12-Nov-10,21.63,VIX
19-Nov-10,4097.31,Auto
19-Nov-10,12062.95,Bank
19-Nov-10,9387.83,Energy
19-Nov-10,4801.53,Finance
19-Nov-10,9236.66,FMCG
19-Nov-10,19.6485,GoldBees
19-Nov-10,3480.5,Infra
19-Nov-10,6503.5,IT
19-Nov-10,12671.5,Nifty Next 50
19-Nov-10,1858.46,Media
19-Nov-10,4404,Metal
19-Nov-10,9191.85,Mid Cap
19-Nov-10,3029.85,Mid Cap 50
19-Nov-10,5890.3,Nifty
19-Nov-10,5865.95,Nifty 100
19-Nov-10,3083.47,Nifty 200
19-Nov-10,4850.55,Nifty 500
19-Nov-10,7849.52,Nifty EQW
19-Nov-10,7388,Nifty TRI
19-Nov-10,4951.46,Pharma
19-Nov-10,417.05,Realty
19-Nov-10,4264.4,Small Cap
19-Nov-10,21.6,VIX
26-Nov-10,4070.41,Auto
26-Nov-10,11668.85,Bank
26-Nov-10,9062.98,Energy
26-Nov-10,4646.82,Finance
26-Nov-10,8981.25,FMCG
26-Nov-10,19.9545,GoldBees
26-Nov-10,3294.4,Infra
26-Nov-10,6615.4,IT
26-Nov-10,11846.8,Nifty Next 50
26-Nov-10,1735.78,Media
26-Nov-10,4124.82,Metal
26-Nov-10,8689.65,Mid Cap
26-Nov-10,2863,Mid Cap 50
26-Nov-10,5751.95,Nifty
26-Nov-10,5687.4,Nifty 100
26-Nov-10,2980.69,Nifty 200
26-Nov-10,4677.5,Nifty 500
26-Nov-10,7580.51,Nifty EQW
26-Nov-10,7214.47,Nifty TRI
26-Nov-10,4903.72,Pharma
26-Nov-10,360.2,Realty
26-Nov-10,3988.72,Small Cap
26-Nov-10,22.58,VIX
03-Dec-10,4242.92,Auto
03-Dec-10,12349.2,Bank
03-Dec-10,9462.65,Energy
03-Dec-10,4882.8,Finance
03-Dec-10,9193.71,FMCG
03-Dec-10,20.0145,GoldBees
03-Dec-10,3424.85,Infra
03-Dec-10,6856.65,IT
03-Dec-10,12500.15,Nifty Next 50
03-Dec-10,1734.87,Media
03-Dec-10,4323.82,Metal
03-Dec-10,9011.25,Mid Cap
03-Dec-10,2936.8,Mid Cap 50
03-Dec-10,5992.8,Nifty
03-Dec-10,5937.75,Nifty 100
03-Dec-10,3107.81,Nifty 200
03-Dec-10,4875.8,Nifty 500
03-Dec-10,7896.69,Nifty EQW
03-Dec-10,7516.53,Nifty TRI
03-Dec-10,5049.2,Pharma
03-Dec-10,390.5,Realty
03-Dec-10,4082.04,Small Cap
03-Dec-10,18.6,VIX
10-Dec-10,4082.91,Auto
10-Dec-10,11447,Bank
10-Dec-10,9551.18,Energy
10-Dec-10,4553.43,Finance
10-Dec-10,9063.77,FMCG
10-Dec-10,19.9755,GoldBees
10-Dec-10,3331.45,Infra
10-Dec-10,6869.1,IT
10-Dec-10,11763.1,Nifty Next 50
10-Dec-10,1666.72,Media
10-Dec-10,4286.08,Metal
10-Dec-10,8511.55,Mid Cap
10-Dec-10,2783,Mid Cap 50
10-Dec-10,5857.35,Nifty
10-Dec-10,5768.6,Nifty 100
10-Dec-10,3011.55,Nifty 200
10-Dec-10,4713.3,Nifty 500
10-Dec-10,7730.55,Nifty EQW
10-Dec-10,7346.68,Nifty TRI
10-Dec-10,4908.78,Pharma
10-Dec-10,365.15,Realty
10-Dec-10,3801.74,Small Cap
10-Dec-10,21.63,VIX
16-Dec-10,4069.68,Auto
16-Dec-10,11424.15,Bank
16-Dec-10,9767.61,Energy
16-Dec-10,4569.54,Finance
16-Dec-10,9048.56,FMCG
16-Dec-10,19.9905,GoldBees
16-Dec-10,3394.95,Infra
16-Dec-10,7211.8,IT
16-Dec-10,11991.4,Nifty Next 50
16-Dec-10,1682.86,Media
16-Dec-10,4476.85,Metal
16-Dec-10,8665.1,Mid Cap
16-Dec-10,2843.15,Mid Cap 50
16-Dec-10,5948.75,Nifty
16-Dec-10,5862.05,Nifty 100
16-Dec-10,3059.27,Nifty 200
16-Dec-10,4794.95,Nifty 500
16-Dec-10,7815.1,Nifty EQW
16-Dec-10,7461.32,Nifty TRI
16-Dec-10,4939.42,Pharma
16-Dec-10,367.6,Realty
16-Dec-10,3922.21,Small Cap
16-Dec-10,20.24,VIX
24-Dec-10,4123.5,Auto
24-Dec-10,11477.05,Bank
24-Dec-10,9752.34,Energy
24-Dec-10,4601.2,Finance
24-Dec-10,9131.05,FMCG
24-Dec-10,19.943,GoldBees
24-Dec-10,3395.2,Infra
24-Dec-10,7353.65,IT
24-Dec-10,11984.85,Nifty Next 50
24-Dec-10,1633.98,Media
24-Dec-10,4642.63,Metal
24-Dec-10,8698.75,Mid Cap
24-Dec-10,2861.95,Mid Cap 50
24-Dec-10,6011.6,Nifty
24-Dec-10,5913.7,Nifty 100
24-Dec-10,3085.41,Nifty 200
24-Dec-10,4839.9,Nifty 500
24-Dec-10,7928.81,Nifty EQW
24-Dec-10,7543.8,Nifty TRI
24-Dec-10,4973.58,Pharma
24-Dec-10,367.1,Realty
24-Dec-10,3996.91,Small Cap
24-Dec-10,17.65,VIX
31-Dec-10,4206.08,Auto
31-Dec-10,11791.45,Bank
31-Dec-10,9775.68,Energy
31-Dec-10,4742.46,Finance
31-Dec-10,9409.72,FMCG
31-Dec-10,20.099,GoldBees
31-Dec-10,3457.6,Infra
31-Dec-10,7491.1,IT
31-Dec-10,12232.05,Nifty Next 50
31-Dec-10,1670.06,Media
31-Dec-10,4711.04,Metal
31-Dec-10,8857.2,Mid Cap
31-Dec-10,2917.35,Mid Cap 50
31-Dec-10,6134.5,Nifty
31-Dec-10,6034.75,Nifty 100
31-Dec-10,3147.49,Nifty 200
31-Dec-10,4940.95,Nifty 500
31-Dec-10,8090.01,Nifty EQW
31-Dec-10,7698.29,Nifty TRI
31-Dec-10,5085.38,Pharma
31-Dec-10,379.95,Realty
31-Dec-10,4101.01,Small Cap
31-Dec-10,16.56,VIX
07-Jan-11,3914.16,Auto
07-Jan-11,11053.35,Bank
07-Jan-11,9730.8,Energy
07-Jan-11,4437.19,Finance
07-Jan-11,9275.97,FMCG
07-Jan-11,19.672,GoldBees
07-Jan-11,3321.4,Infra
07-Jan-11,7333.8,IT
07-Jan-11,11642,Nifty Next 50
07-Jan-11,1590.52,Media
07-Jan-11,4526.59,Metal
07-Jan-11,8487.6,Mid Cap
07-Jan-11,2783.65,Mid Cap 50
07-Jan-11,5904.6,Nifty
07-Jan-11,5798.5,Nifty 100
07-Jan-11,3024.29,Nifty 200
07-Jan-11,4750.75,Nifty 500
07-Jan-11,7791.8,Nifty EQW
07-Jan-11,7409.81,Nifty TRI
07-Jan-11,5056.58,Pharma
07-Jan-11,353.5,Realty
07-Jan-11,3918.84,Small Cap
07-Jan-11,20.82,VIX
07-Jan-11,985.21002,Nifty 10 year G-Sec Index
14-Jan-11,3819.89,Auto
14-Jan-11,10432.9,Bank
14-Jan-11,9252.09,Energy
14-Jan-11,4182.28,Finance
14-Jan-11,9126.25,FMCG
14-Jan-11,19.7565,GoldBees
14-Jan-11,3180.85,Infra
14-Jan-11,7068.2,IT
14-Jan-11,11293.9,Nifty Next 50
14-Jan-11,1478.71,Media
14-Jan-11,4374.16,Metal
14-Jan-11,8211.25,Mid Cap
14-Jan-11,2688.2,Mid Cap 50
14-Jan-11,5654.55,Nifty
14-Jan-11,5564.1,Nifty 100
14-Jan-11,2904.79,Nifty 200
14-Jan-11,4566.75,Nifty 500
14-Jan-11,7512.53,Nifty EQW
14-Jan-11,7096.04,Nifty TRI
14-Jan-11,4906.39,Pharma
14-Jan-11,333.7,Realty
14-Jan-11,3783.73,Small Cap
14-Jan-11,23.81,VIX
14-Jan-11,987.51001,Nifty 10 year G-Sec Index
21-Jan-11,3829.54,Auto
21-Jan-11,10889.4,Bank
21-Jan-11,9071.37,Energy
21-Jan-11,4336.88,Finance
21-Jan-11,9021.65,FMCG
21-Jan-11,19.5685,GoldBees
21-Jan-11,3124.3,Infra
21-Jan-11,7249.8,IT
21-Jan-11,11403.65,Nifty Next 50
21-Jan-11,1463.39,Media
21-Jan-11,4449.97,Metal
21-Jan-11,8215.85,Mid Cap
21-Jan-11,2691.65,Mid Cap 50
21-Jan-11,5696.5,Nifty
21-Jan-11,5607.4,Nifty 100
21-Jan-11,2922.59,Nifty 200
21-Jan-11,4592.7,Nifty 500
21-Jan-11,7534.92,Nifty EQW
21-Jan-11,7149.19,Nifty TRI
21-Jan-11,4916.67,Pharma
21-Jan-11,329.7,Realty
21-Jan-11,3767.1,Small Cap
21-Jan-11,21.03,VIX
21-Jan-11,990.53003,Nifty 10 year G-Sec Index
28-Jan-11,3644.15,Auto
28-Jan-11,10578.25,Bank
28-Jan-11,8720.39,Energy
28-Jan-11,4212.55,Finance
28-Jan-11,8748.82,FMCG
28-Jan-11,19.2015,GoldBees
28-Jan-11,3020.85,Infra
28-Jan-11,7065.35,IT
28-Jan-11,10854.85,Nifty Next 50
28-Jan-11,1454.28,Media
28-Jan-11,4263.37,Metal
28-Jan-11,7880.7,Mid Cap
28-Jan-11,2548.45,Mid Cap 50
28-Jan-11,5512.15,Nifty
28-Jan-11,5412.05,Nifty 100
28-Jan-11,2818.53,Nifty 200
28-Jan-11,4427.5,Nifty 500
28-Jan-11,7275.2,Nifty EQW
28-Jan-11,6918.59,Nifty TRI
28-Jan-11,4659.12,Pharma
28-Jan-11,300.65,Realty
28-Jan-11,3611.22,Small Cap
28-Jan-11,22.58,VIX
28-Jan-11,994.06,Nifty 10 year G-Sec Index
04-Feb-11,3550.69,Auto
04-Feb-11,10433.85,Bank
04-Feb-11,8677.5,Energy
04-Feb-11,4099.66,Finance
04-Feb-11,8230.05,FMCG
04-Feb-11,19.5805,GoldBees
04-Feb-11,2972.35,Infra
04-Feb-11,6850.65,IT
04-Feb-11,10727.85,Nifty Next 50
04-Feb-11,1426.1,Media
04-Feb-11,4298.34,Metal
04-Feb-11,7751.3,Mid Cap
04-Feb-11,2493.85,Mid Cap 50
04-Feb-11,5395.75,Nifty
04-Feb-11,5305.65,Nifty 100
04-Feb-11,2762.93,Nifty 200
04-Feb-11,4339.55,Nifty 500
04-Feb-11,7116.57,Nifty EQW
04-Feb-11,6773.79,Nifty TRI
04-Feb-11,4573.25,Pharma
04-Feb-11,289.55,Realty
04-Feb-11,3541.91,Small Cap
04-Feb-11,24.41,VIX
04-Feb-11,991.34003,Nifty 10 year G-Sec Index
11-Feb-11,3511.87,Auto
11-Feb-11,10447.75,Bank
11-Feb-11,8520.55,Energy
11-Feb-11,4112.31,Finance
11-Feb-11,8186.75,FMCG
11-Feb-11,19.6595,GoldBees
11-Feb-11,2867.25,Infra
11-Feb-11,6719.65,IT
11-Feb-11,10406.25,Nifty Next 50
11-Feb-11,1349.23,Media
11-Feb-11,4051.57,Metal
11-Feb-11,7483.9,Mid Cap
11-Feb-11,2369.5,Mid Cap 50
11-Feb-11,5310,Nifty
11-Feb-11,5209.7,Nifty 100
11-Feb-11,2706.21,Nifty 200
11-Feb-11,4240.45,Nifty 500
11-Feb-11,6927.14,Nifty EQW
11-Feb-11,6666.91,Nifty TRI
11-Feb-11,4428.7,Pharma
11-Feb-11,278.55,Realty
11-Feb-11,3357.58,Small Cap
11-Feb-11,23.47,VIX
11-Feb-11,997.44,Nifty 10 year G-Sec Index
18-Feb-11,3602.38,Auto
18-Feb-11,10949.7,Bank
18-Feb-11,8645.65,Energy
18-Feb-11,4302.6,Finance
18-Feb-11,8410,FMCG
18-Feb-11,19.9565,GoldBees
18-Feb-11,2946,Infra
18-Feb-11,6832.05,IT
18-Feb-11,10807.1,Nifty Next 50
18-Feb-11,1369.55,Media
18-Feb-11,4217.37,Metal
18-Feb-11,7699.35,Mid Cap
18-Feb-11,2421.4,Mid Cap 50
18-Feb-11,5458.95,Nifty
18-Feb-11,5364.15,Nifty 100
18-Feb-11,2785.97,Nifty 200
18-Feb-11,4365.3,Nifty 500
18-Feb-11,7085.66,Nifty EQW
18-Feb-11,6853.93,Nifty TRI
18-Feb-11,4463.25,Pharma
18-Feb-11,271.95,Realty
18-Feb-11,3470.75,Small Cap
18-Feb-11,24.18,VIX
18-Feb-11,1000.55,Nifty 10 year G-Sec Index
25-Feb-11,3416.22,Auto
25-Feb-11,10435.85,Bank
25-Feb-11,8660.85,Energy
25-Feb-11,4118.51,Finance
25-Feb-11,8357.85,FMCG
25-Feb-11,20.191,GoldBees
25-Feb-11,2810.2,Infra
25-Feb-11,6679.8,IT
25-Feb-11,10407.4,Nifty Next 50
25-Feb-11,1320.93,Media
25-Feb-11,4064.86,Metal
25-Feb-11,7354.8,Mid Cap
25-Feb-11,2300.3,Mid Cap 50
25-Feb-11,5303.55,Nifty
25-Feb-11,5204.4,Nifty 100
25-Feb-11,2700.01,Nifty 200
25-Feb-11,4226.75,Nifty 500
25-Feb-11,6868.58,Nifty EQW
25-Feb-11,6658.78,Nifty TRI
25-Feb-11,4328.1,Pharma
25-Feb-11,259.6,Realty
25-Feb-11,3344.25,Small Cap
25-Feb-11,27.27,VIX
25-Feb-11,1003.86,Nifty 10 year G-Sec Index
04-Mar-11,3693.17,Auto
04-Mar-11,10963.4,Bank
04-Mar-11,8915.2,Energy
04-Mar-11,4367.57,Finance
04-Mar-11,8926.15,FMCG
04-Mar-11,20.2765,GoldBees
04-Mar-11,2912.8,Infra
04-Mar-11,6810.55,IT
04-Mar-11,10807.2,Nifty Next 50
04-Mar-11,1387.91,Media
04-Mar-11,4216.32,Metal
04-Mar-11,7654.2,Mid Cap
04-Mar-11,2408.25,Mid Cap 50
04-Mar-11,5538.75,Nifty
04-Mar-11,5430.55,Nifty 100
04-Mar-11,2815.69,Nifty 200
04-Mar-11,4403.75,Nifty 500
04-Mar-11,7148.93,Nifty EQW
04-Mar-11,6954.14,Nifty TRI
04-Mar-11,4446.75,Pharma
04-Mar-11,276.4,Realty
04-Mar-11,3449.84,Small Cap
04-Mar-11,22.91,VIX
04-Mar-11,1014.55,Nifty 10 year G-Sec Index
11-Mar-11,3625.43,Auto
11-Mar-11,10740.95,Bank
11-Mar-11,8937.6,Energy
11-Mar-11,4260.81,Finance
11-Mar-11,8838.75,FMCG
11-Mar-11,20.3005,GoldBees
11-Mar-11,2853.5,Infra
11-Mar-11,6722.25,IT
11-Mar-11,10693.1,Nifty Next 50
11-Mar-11,1367.93,Media
11-Mar-11,4072.59,Metal
11-Mar-11,7605.6,Mid Cap
11-Mar-11,2379.55,Mid Cap 50
11-Mar-11,5445.45,Nifty
11-Mar-11,5344.2,Nifty 100
11-Mar-11,2774.75,Nifty 200
11-Mar-11,4343.7,Nifty 500
11-Mar-11,7044.12,Nifty EQW
11-Mar-11,6836.95,Nifty TRI
11-Mar-11,4386.85,Pharma
11-Mar-11,280.65,Realty
11-Mar-11,3417.13,Small Cap
11-Mar-11,24.13,VIX
11-Mar-11,1014.79,Nifty 10 year G-Sec Index
18-Mar-11,3519.91,Auto
18-Mar-11,10715.9,Bank
18-Mar-11,8921.2,Energy
18-Mar-11,4202.18,Finance
18-Mar-11,8649.55,FMCG
18-Mar-11,20.2385,GoldBees
18-Mar-11,2835.45,Infra
18-Mar-11,6552.65,IT
18-Mar-11,10616.6,Nifty Next 50
18-Mar-11,1369.75,Media
18-Mar-11,4056.89,Metal
18-Mar-11,7592.25,Mid Cap
18-Mar-11,2363.15,Mid Cap 50
18-Mar-11,5373.7,Nifty
18-Mar-11,5278.7,Nifty 100
18-Mar-11,2744.18,Nifty 200
18-Mar-11,4298.4,Nifty 500
18-Mar-11,7010.28,Nifty EQW
18-Mar-11,6749.34,Nifty TRI
18-Mar-11,4340,Pharma
18-Mar-11,272.75,Realty
18-Mar-11,3403.53,Small Cap
18-Mar-11,25.89,VIX
18-Mar-11,1013.31,Nifty 10 year G-Sec Index
25-Mar-11,3677.6,Auto
25-Mar-11,11387.3,Bank
25-Mar-11,9212.4,Energy
25-Mar-11,4486.67,Finance
25-Mar-11,8930,FMCG
25-Mar-11,20.333,GoldBees
25-Mar-11,2987.9,Infra
25-Mar-11,6930.65,IT
25-Mar-11,10943.1,Nifty Next 50
25-Mar-11,1410.39,Media
25-Mar-11,4215.47,Metal
25-Mar-11,7824.15,Mid Cap
25-Mar-11,2443.6,Mid Cap 50
25-Mar-11,5654.25,Nifty
25-Mar-11,5536.8,Nifty 100
25-Mar-11,2872.36,Nifty 200
25-Mar-11,4493.35,Nifty 500
25-Mar-11,7326.03,Nifty EQW
25-Mar-11,7101.72,Nifty TRI
25-Mar-11,4480.4,Pharma
25-Mar-11,298.95,Realty
25-Mar-11,3499.72,Small Cap
25-Mar-11,20.47,VIX
25-Mar-11,1015.52,Nifty 10 year G-Sec Index
01-Apr-11,3882.15,Auto
01-Apr-11,11590.95,Bank
01-Apr-11,9421,Energy
01-Apr-11,4612.49,Finance
01-Apr-11,9209.45,FMCG
01-Apr-11,20.294,GoldBees
01-Apr-11,3096,Infra
01-Apr-11,7109.85,IT
01-Apr-11,11360.95,Nifty Next 50
01-Apr-11,1437.46,Media
01-Apr-11,4339.56,Metal
01-Apr-11,8129.1,Mid Cap
01-Apr-11,2536.8,Mid Cap 50
01-Apr-11,5826.05,Nifty
01-Apr-11,5711.65,Nifty 100
01-Apr-11,2963.12,Nifty 200
01-Apr-11,4640.05,Nifty 500
01-Apr-11,7595.26,Nifty EQW
01-Apr-11,7318.19,Nifty TRI
01-Apr-11,4550.95,Pharma
01-Apr-11,321.8,Realty
01-Apr-11,3650.06,Small Cap
01-Apr-11,20.11,VIX
01-Apr-11,1017.42,Nifty 10 year G-Sec Index
08-Apr-11,3899.87,Auto
08-Apr-11,11673.25,Bank
08-Apr-11,9318.3,Energy
08-Apr-11,4642.27,Finance
